r1,r2,commit,author_experience,MaxNestings,CountDeclFunction,Cyclomatics,CountLineCodes,CountStmtDecls,CountLineBlank_php,RatioCommentToCodes,bug,msg_size,nbr_insert_line_commit,nbr_deleted_line_commit,nbr_churn_file_commit,week_day,month_day,month,freq,pic
2.9.2,3.0,3ca17b00,434,3,0,18,126,0,12,0.06,0,18,3,5,1,1,18,4,0,0
2.9.2,3.0,3d00580d,82,4,11,3,570,14,77,0.2,0,7,1,1,1,1,21,2,0,0
2.9.2,3.0,3d44d70a,210,7,33,2,671,45,136,0.14,1,7,4,1,1,1,16,5,0,0
2.9.2,3.0,3d5e2741,231,2,9,1,341,14,91,0.31,0,21,105,154,4,1,21,3,4,1
2.9.2,3.0,3d610ad7,835,0,0,1,7,0,6,4.71,0,1,1,1,1,7,8,5,0,0
2.9.2,3.0,3d76f619,544,0,0,0,0,0,0,0,1,12,2,2,2,3,4,5,0,0
2.9.2,3.0,3dae6676,5962,4,4,56,330,5,69,0.17,1,15,8,0,1,4,26,5,6,1
2.9.2,3.0,3dcd9176,123,2,15,7,288,17,36,0.05,0,1,2,2,2,4,24,2,1,1
2.9.2,3.0,3ded3d09,153,0,0,0,0,0,0,0,0,9,0,0,1,3,30,3,0,0
2.9.2,3.0,3e035809,533,1,1,5,77,1,14,0.48,0,25,41,44,8,3,4,5,0,0
2.9.2,3.0,3e0f3f54,723,4,46,1,750,86,207,1,1,8,1,0,1,3,2,2,0,0
2.9.2,3.0,3e4ce6e9,789,6,0,36,168,0,41,0.14,1,14,2,2,1,5,25,2,0,0
2.9.2,3.0,3e747c6e,792,0,0,1,7,0,6,4.71,0,2,1,1,1,6,28,5,0,0
2.9.2,3.0,3e7d4c80,842,3,0,41,345,0,32,0.05,0,9,12,13,3,5,3,6,8,1
2.9.2,3.0,3e970343,165,7,31,2,655,43,133,0.12,1,9,13,0,1,2,5,4,0,0
2.9.2,3.0,3ed394e3,790,7,0,96,491,0,63,0.04,0,13,8,8,3,4,19,5,0,0
2.9.2,3.0,3ed432fa,791,5,2,36,245,2,20,0.06,0,7,1,1,1,5,27,5,0,0
2.9.2,3.0,3eec9dd7,339,5,44,1,653,60,173,0.83,1,27,6,1,1,1,18,4,0,0
2.9.2,3.0,3f20b53b,288,4,50,1,780,94,222,1.03,1,27,1,1,1,6,2,4,1,1
2.9.2,3.0,3f35e434,125,4,46,1,750,86,207,1,1,10,1,1,1,3,23,2,1,1
2.9.2,3.0,3f3846e2,1057,4,43,1,1523,50,326,0.26,0,17,3,2,1,4,30,12,0,0
2.9.2,3.0,3f443689,675,3,17,1,504,27,135,0.32,1,12,7,33,3,5,20,5,5,1
2.9.2,3.0,3f6a32a5,204,4,11,3,582,14,78,0.2,1,8,1,1,1,7,15,5,0,0
2.9.2,3.0,3f796315,615,5,6,40,442,10,113,0.21,1,17,12,11,4,6,14,5,0,0
2.9.2,3.0,3fb0afae,271,2,13,1,487,20,145,0.28,1,45,2,2,1,2,22,3,0,0
2.9.2,3.0,3fc65624,427,5,53,1,846,86,235,0.63,1,8,1,1,1,1,18,4,0,0
2.9.2,3.0,3fdd2bbd,225,6,79,1,1529,122,444,1,1,49,16,10,2,7,20,3,7,1
2.9.2,3.0,3ff118e7,5588,4,74,1,941,98,291,0.8,1,13,8,6,1,2,8,2,0,0
2.9.2,3.0,3ff2ace5,49,5,48,3,1065,78,244,0.23,0,9,31,34,3,4,3,2,0,0
2.9.2,3.0,3ffb57a4,5507,2,0,17,129,0,60,0.71,0,10,2,0,1,3,26,1,0,0
2.9.2,3.0,40035bf9,5317,1,0,1,106,1,11,2.51,1,18,27,12,2,5,17,12,0,0
2.9.2,3.0,4039b181,5689,3,1,49,330,1,49,0.05,0,9,8,7,1,5,25,2,0,0
2.9.2,3.0,40570257,5507,5,111,1,1737,164,435,0.45,0,6,3,11,2,3,26,1,0,0
2.9.2,3.0,40773a77,291,3,11,16,308,19,61,0.28,0,6,111,111,25,6,26,3,1,1
2.9.2,3.0,40a8e989,315,3,11,9,218,13,37,0.82,0,5,2,5,1,6,2,4,0,0
2.9.2,3.0,40da0a57,566,6,59,1,1539,142,363,0.62,1,8,0,1,1,5,6,5,0,0
2.9.2,3.0,40e4de4b,880,3,10,10,304,12,79,0.36,1,18,5,53,2,2,14,6,0,0
2.9.2,3.0,40e61f93,5524,6,78,1,1639,111,466,0.8,0,43,16,10,2,4,27,1,0,0
2.9.2,3.0,40efc5b7,1063,5,129,3,1863,195,415,0.08,0,7,2,2,1,5,7,1,0,0
2.9.2,3.0,41173443,757,3,9,1,255,9,45,0.28,0,18,7,25,1,4,17,3,0,0
2.9.2,3.0,412aacfd,68,2,1,15,104,1,20,0.14,1,6,0,2,1,3,9,2,0,0
2.9.2,3.0,4134133d,1046,3,1,35,247,2,45,0.13,1,9,43,43,27,7,26,12,0,0
2.9.2,3.0,4138294f,5851,8,0,81,398,0,83,0.15,1,12,3,0,1,3,11,5,2,1
2.9.2,3.0,4146a44f,35,6,119,1,1958,167,454,0.81,0,15,193,178,1,1,14,2,0,0
2.9.2,3.0,4149e680,61,6,80,1,2650,122,491,0.27,0,14,0,8,1,1,7,2,0,0
2.9.2,3.0,416b218e,5505,7,45,3,928,62,181,0.13,1,6,0,10,1,3,26,1,0,0
2.9.2,3.0,418b0b7e,5803,7,118,1,2224,161,651,0.8,0,7,10,16,1,3,27,4,1,1
2.9.2,3.0,41a98730,5783,3,6,1,160,11,67,0.66,1,10,9,0,1,4,21,4,3,1
2.9.2,3.0,41bea20d,5642,5,41,1,1139,60,305,0.47,0,18,61,68,4,1,21,2,0,0
2.9.2,3.0,41c63bd5,317,6,59,1,1543,142,360,0.62,1,26,7,4,1,7,17,4,5,1
2.9.2,3.0,41ca2c56,773,7,113,1,2130,154,614,0.79,1,17,7,1,1,1,7,2,0,0
2.9.2,3.0,41d88373,34,1,0,4,34,0,7,0.44,0,9,24,15,5,2,10,5,0,0
2.9.2,3.0,41dd7d25,701,5,115,1,1798,158,395,0.81,1,17,23,1,1,3,22,12,0,0
2.9.2,3.0,41e561b9,2,3,26,1,314,30,69,0.25,1,12,24,19,5,5,14,1,0,0
2.9.2,3.0,41eeb076,5478,4,56,1,709,85,163,0.9,0,7,85,1,1,7,23,1,0,0
2.9.2,3.0,421cade8,498,5,6,37,412,10,106,0.22,1,13,37,9,6,1,2,5,4,1
2.9.2,3.0,426a33b1,23,3,18,1,366,31,110,0.81,1,14,6,4,1,7,13,2,0,0
2.9.2,3.0,42703bfe,142,5,1,34,285,1,35,0.07,0,39,11,4,3,6,26,2,0,0
2.9.2,3.0,427a63a9,696,4,46,1,1558,53,333,0.25,0,5,1,1,1,2,24,5,0,0
2.9.2,3.0,4293dc03,840,0,0,1,7,0,6,4.71,0,6,1,1,1,2,10,5,0,0
2.9.2,3.0,42a15216,5697,3,1,28,189,2,39,0.17,0,15,34,3,4,2,1,3,1,1
2.9.2,3.0,42d8102a,5449,6,114,2,1903,167,520,0.44,1,6,5,5,2,3,19,1,0,0
2.9.2,3.0,4315c69c,5887,6,2,306,1225,3,228,0.05,0,2,2,2,1,3,18,5,0,0
2.9.2,3.0,432087e8,18,3,60,5,921,94,231,0.22,0,9,3,3,2,6,15,1,0,0
2.9.2,3.0,432d5698,5938,7,121,1,2285,164,657,0.8,1,10,6,5,1,3,25,5,5,1
2.9.2,3.0,4340b235,577,3,0,9,131,0,17,0.17,0,33,1,5,1,6,7,5,0,0
2.9.2,3.0,436232d5,805,7,77,1,1471,86,252,0.74,1,13,6,6,1,5,15,4,3,1
2.9.2,3.0,4374cee7,455,8,0,65,322,0,71,0.16,1,14,1,1,1,4,28,4,0,0
2.9.2,3.0,4378b20d,101,3,5,1,137,9,25,0.41,0,7,6,6,1,4,24,2,0,0
2.9.2,3.0,437a0934,879,1,0,5,28,0,8,0.93,1,13,2,1,1,2,24,5,0,0
2.9.2,3.0,439d50d6,5434,3,5,7,159,8,45,0.69,1,13,764,622,4,6,15,1,0,0
2.9.2,3.0,43a71814,794,7,42,8,1259,77,269,0.37,0,9,1,1,1,6,28,5,0,0
2.9.2,3.0,43bfa1a3,5384,4,33,1,456,64,102,1.22,0,12,15,1,1,5,7,1,0,0
2.9.2,3.0,43c22c1e,5989,6,43,1,836,86,240,1.21,1,8,69,85,1,4,2,6,3,1
2.9.2,3.0,44179f24,396,3,2,34,199,2,26,0.27,1,4,1,0,1,3,13,4,0,0
2.9.2,3.0,4422f6d1,259,5,20,1,646,25,87,0.3,0,22,23,9,3,1,28,3,0,0
2.9.2,3.0,442d4129,313,5,15,21,408,21,77,0.27,0,10,113,113,24,1,11,4,18,1
2.9.2,3.0,44308deb,166,2,0,16,126,0,27,0.14,0,13,5,0,2,3,2,3,2,1
2.9.2,3.0,4430afb1,43,7,28,2,607,39,117,0.09,1,6,11,15,1,6,5,2,0,0
2.9.2,3.0,4437612d,5852,5,25,1,411,39,130,0.87,1,11,7,4,1,3,11,5,5,1
2.9.2,3.0,444f8cc6,581,2,13,1,488,20,144,0.28,1,23,10,6,3,7,8,5,0,0
2.9.2,3.0,4451f3f6,87,3,2,14,118,4,21,0.27,0,6,6,7,2,7,20,2,0,0
2.9.2,3.0,447b0a50,5620,8,58,1,702,68,189,0.87,0,6,3,3,1,5,18,2,0,0
2.9.2,3.0,44ae35ec,283,4,22,24,745,35,194,0.42,1,21,7,4,2,6,2,4,2,1
2.9.2,3.0,44b9c981,816,5,5,154,742,9,147,0.31,0,31,6,11,2,2,31,5,0,0
2.9.2,3.0,44ba9a0e,5478,4,56,1,709,85,163,0.9,0,4,1,1,1,7,23,1,0,0
2.9.2,3.0,44de0d4f,608,4,0,57,319,0,81,0.05,0,15,1,1,1,5,13,5,1,1
2.9.2,3.0,44e51151,47,2,0,17,123,0,37,0.38,1,7,20,5,2,3,2,2,0,0
2.9.2,3.0,44f8ce89,880,3,0,12,122,0,22,0.34,1,10,2,2,1,2,14,6,0,0
2.9.2,3.0,45205715,339,0,0,0,0,0,0,0,1,12,1,2,2,1,18,4,0,0
2.9.2,3.0,45325c3d,121,6,0,137,506,0,71,0.03,1,6,1,1,1,1,28,2,0,0
2.9.2,3.0,45635316,60,7,43,1,708,78,169,0.78,0,12,1,1,1,6,5,2,0,0
2.9.2,3.0,45748141,142,5,36,7,460,43,117,0.52,0,15,40,14,2,6,26,2,0,0
2.9.2,3.0,459326c9,5354,2,1,13,100,1,20,0.21,1,9,18,1,2,3,29,12,0,0
2.9.2,3.0,45aba891,5602,6,80,1,2650,122,491,0.27,0,10,1,1,1,4,10,2,0,0
2.9.2,3.0,45b1a1fe,19,1,0,5,37,0,6,0.03,1,18,12,2,2,7,27,3,0,0
2.9.2,3.0,45b23893,13,6,54,1,998,74,296,0.89,1,11,4,4,1,1,17,1,0,0
2.9.2,3.0,45cf3431,6,4,35,2,552,76,136,1.08,0,12,146,19,1,6,8,1,0,0
2.9.2,3.0,45d9689e,5965,0,0,0,0,0,0,0,0,2,1,1,1,5,27,5,0,0
2.9.2,3.0,45e43282,5839,7,44,1,797,81,193,0.74,1,9,4,1,1,2,10,5,4,1
2.9.2,3.0,45ec04e3,5384,4,24,39,787,37,170,0.26,0,15,20,19,10,5,7,1,0,0
2.9.2,3.0,45ec93ad,876,6,75,1,2740,119,508,0.27,1,8,1,1,1,1,13,6,1,1
2.9.2,3.0,46018442,43,6,83,1,2772,126,522,0.27,0,8,12,12,1,6,5,2,0,0
2.9.2,3.0,46841fdd,691,0,0,0,0,0,0,0,1,12,32,32,13,6,21,5,0,0
2.9.2,3.0,46a353ec,775,2,13,1,484,20,144,0.29,1,14,14,7,6,4,7,4,0,0
2.9.2,3.0,46ae8913,5691,6,43,1,1248,69,335,0.77,0,8,1,1,1,5,25,2,0,0
2.9.2,3.0,46afe7c2,35,4,22,23,723,32,166,0.31,1,11,124,89,13,3,11,5,12,1
2.9.2,3.0,470eb8e6,5641,6,78,1,1718,112,483,0.77,0,12,2,13,2,7,20,2,0,0
2.9.2,3.0,470f62dd,90,5,22,13,691,39,144,0.3,0,19,109,17,4,1,14,2,0,0
2.9.2,3.0,47302e01,146,5,33,23,784,50,167,0.22,1,8,57,22,8,3,16,3,6,1
2.9.2,3.0,473ef7d4,165,4,0,28,150,0,28,0.21,1,11,13,14,1,7,27,2,11,1
2.9.2,3.0,47699849,3,6,77,1,2734,122,512,0.27,1,21,7,2,1,5,22,4,5,1
2.9.2,3.0,47913f1e,116,5,8,1,137,11,45,0.69,0,8,1,0,1,1,21,2,0,0
2.9.2,3.0,4794db99,5730,5,1,34,292,1,35,0.08,0,4,9,2,1,2,15,3,0,0
2.9.2,3.0,479926f0,155,6,59,1,1496,142,351,0.64,1,20,8,1,1,1,28,2,0,0
2.9.2,3.0,479d1d36,723,7,121,1,2285,164,657,0.8,1,6,1,1,1,3,25,5,0,0
2.9.2,3.0,47a7b1b0,719,4,47,1,730,67,183,0.84,0,15,30,8,7,5,24,12,0,0
2.9.2,3.0,47aa8ca6,346,7,124,1,2050,170,467,0.82,1,9,3,3,1,7,24,4,2,1
2.9.2,3.0,47b80515,273,6,73,1,1209,99,266,0.66,1,15,17,14,2,3,23,3,2,1
2.9.2,3.0,47c064b8,260,5,43,1,635,59,165,0.83,1,19,1,1,1,1,28,3,1,1
2.9.2,3.0,481737b4,1073,2,5,1,82,15,21,0.26,1,12,1,1,1,5,18,2,1,1
2.9.2,3.0,4892ad87,366,5,11,1,272,12,51,0.31,0,3,1,1,1,2,5,4,0,0
2.9.2,3.0,48a87bda,5774,6,123,1,2031,169,463,0.82,0,13,1,1,1,6,16,4,1,1
2.9.2,3.0,48aec5f8,5548,5,91,1,1442,147,398,0.12,0,5,10,1,1,3,2,2,0,0
2.9.2,3.0,48bc4e22,883,4,9,29,472,14,93,0.27,1,13,45,98,4,2,14,6,8,1
2.9.2,3.0,48c70855,897,0,0,1,7,0,6,4.71,0,1,1,1,1,7,12,6,0,0
2.9.2,3.0,48dc61d1,381,7,116,1,2242,159,647,0.78,0,17,16,16,1,5,8,4,0,0
2.9.2,3.0,48eb248a,226,5,20,1,635,25,88,0.31,0,15,5,3,1,7,20,3,0,0
2.9.2,3.0,48f10f0d,122,4,2,1,417,3,116,0.11,0,8,1,1,1,1,21,2,0,0
2.9.2,3.0,4916a807,361,5,2,1,265,4,58,0.33,1,22,9,1,1,2,3,5,0,0
2.9.2,3.0,4917e5b3,183,5,20,1,275,27,51,0.93,1,13,3,3,1,7,6,3,0,0
2.9.2,3.0,49214491,5887,7,42,8,1260,77,268,0.37,1,7,0,6,1,3,18,5,0,0
2.9.2,3.0,4939a761,5818,3,6,1,160,11,67,0.66,0,6,1,1,1,5,29,4,1,1
2.9.2,3.0,493a307c,42,3,6,10,151,9,33,0.57,1,10,201,221,5,5,28,1,0,0
2.9.2,3.0,493ece29,155,2,0,15,113,0,21,0.05,1,9,14,3,1,1,28,2,8,1
2.9.2,3.0,49429031,563,0,0,0,0,0,0,0,1,14,10,10,2,5,6,5,0,0
2.9.2,3.0,49437c34,676,4,7,153,853,11,185,0.17,1,12,9,9,4,5,20,5,0,0
2.9.2,3.0,496752e1,118,2,9,1,281,17,82,0.27,1,9,11,4,2,3,23,2,4,1
2.9.2,3.0,4975bf8e,395,6,123,1,2031,169,463,0.82,1,24,4,1,1,1,11,4,0,0
2.9.2,3.0,4976188b,217,0,0,0,0,0,0,0,1,7,0,6745,13,5,20,5,0,0
2.9.2,3.0,497f4dfe,5988,3,22,1,427,27,126,0.52,1,8,29,33,1,4,2,6,15,1
2.9.2,3.0,49c14c82,166,5,2,33,219,2,19,0.06,1,11,1,1,1,3,2,3,0,0
2.9.2,3.0,49cda5fd,5384,4,29,26,582,43,111,0.03,0,4,21,21,5,5,7,1,0,0
2.9.2,3.0,49e39c3b,179,2,3,1,38,5,10,1.21,1,10,2,2,1,2,3,5,0,0
2.9.2,3.0,4a1321c8,798,5,44,1,669,60,176,0.84,1,9,3,2,1,5,27,5,3,1
2.9.2,3.0,4a1e7550,776,7,45,1,617,75,177,0.68,0,22,1,1,1,6,30,4,2,1
2.9.2,3.0,4a59fbc7,149,4,26,2,388,57,115,0.95,1,11,3,2,1,1,28,2,1,1
2.9.2,3.0,4a91f164,1909,5,0,33,202,0,32,0.05,0,85,17,10,3,6,25,12,0,0
2.9.2,3.0,4a96f93f,742,5,0,9,86,0,15,0.1,0,4,1,1,1,4,26,5,0,0
2.9.2,3.0,4ab76895,782,3,14,6,307,18,70,0.49,1,37,9,7,2,7,15,5,0,0
2.9.2,3.0,4ae3e034,159,4,5,11,286,7,37,0.19,1,8,2,2,1,6,2,4,0,0
2.9.2,3.0,4b048478,170,7,42,8,1262,77,269,0.37,1,8,2,2,1,7,24,4,0,0
2.9.2,3.0,4b2651d1,5577,8,54,1,650,63,179,0.89,0,25,6,1,1,1,7,2,0,0
2.9.2,3.0,4b45b18c,753,3,1,44,378,1,42,0.07,0,7,22,22,1,3,2,3,0,0
2.9.2,3.0,4b627834,5473,7,0,73,410,0,47,0.03,0,4,17,13,2,6,22,1,0,0
2.9.2,3.0,4b766eb3,5703,5,37,1,490,44,125,0.63,0,7,127,4,2,4,3,3,0,0
2.9.2,3.0,4b7ca50b,59,7,43,1,707,78,170,0.78,0,11,1,1,1,6,5,2,0,0
2.9.2,3.0,4b88d154,132,6,43,1,1251,69,336,0.77,0,9,5,0,1,6,26,2,3,1
2.9.2,3.0,4b8c87da,6,4,23,37,586,34,101,0.42,0,8,112,97,8,6,8,1,0,0
2.9.2,3.0,4b9021ce,788,4,10,31,578,14,115,0.2,1,4,7,9,5,5,27,5,0,0
2.9.2,3.0,4ba52598,5478,6,82,1,2703,125,502,0.27,1,6,1,1,1,7,23,1,0,0
2.9.2,3.0,4ba94c72,427,7,117,1,2221,160,650,0.79,0,16,10,10,1,1,18,4,7,1
2.9.2,3.0,4bb7072c,5320,0,0,1,7,0,6,4.71,0,1,2,2,1,7,19,12,0,0
2.9.2,3.0,4bbaabff,5331,5,17,1,516,21,133,0.45,1,10,1,1,1,3,22,12,0,0
2.9.2,3.0,4c1b9100,196,2,1,15,132,2,24,0.25,1,7,202,228,4,4,3,3,21,1
2.9.2,3.0,4c52731c,1073,2,13,1,467,20,142,0.29,1,13,33,32,3,5,18,2,0,0
2.9.2,3.0,4c539754,862,1,7,5,153,8,25,0.71,1,16,66,43,2,5,10,6,0,0
2.9.2,3.0,4c5ce060,306,3,5,1,145,5,38,0.47,0,9,9,1,2,4,31,3,0,0
2.9.2,3.0,4c7070fb,166,2,13,1,485,20,144,0.28,1,16,16,5,3,3,2,3,0,0
2.9.2,3.0,4c7dc10d,890,4,85,1,1066,118,339,0.82,0,10,2,2,1,4,2,6,2,1
2.9.2,3.0,4c92a634,5390,5,0,53,278,0,34,0.02,0,6,9,12,5,5,7,1,0,0
2.9.2,3.0,4c94266c,246,4,16,23,373,20,71,0.04,1,11,3,3,1,6,11,6,0,0
2.9.2,3.0,4ca09601,200,3,6,4,208,10,62,0.34,0,8,1,0,1,7,13,3,0,0
2.9.2,3.0,4caf701c,23,3,18,1,366,31,110,0.81,1,10,4,4,1,7,13,2,0,0
2.9.2,3.0,4cd8df21,473,4,2,44,255,2,52,0.13,1,13,8,3,2,5,29,4,0,0
2.9.2,3.0,4cf46b6d,37,4,28,35,864,39,182,0.29,1,6,151,69,15,6,14,5,30,1
2.9.2,3.0,4cf53197,5563,0,0,0,0,0,0,0,1,5,1,1,1,5,4,2,0,0
2.9.2,3.0,4d0c9da7,748,6,79,1,1523,115,378,0.8,0,17,41,29,2,6,8,1,0,0
2.9.2,3.0,4d203a02,82,4,38,5,941,52,237,0.4,0,7,3798,3,22,7,20,2,1,1
2.9.2,3.0,4d5114ff,761,0,0,0,0,0,0,0,1,13,2,1,2,5,27,5,0,0
2.9.2,3.0,4d5e716f,5522,2,8,2,71,9,14,0.72,1,8,1,0,1,4,27,1,0,0
2.9.2,3.0,4d7c88f4,502,4,39,1,693,53,160,0.75,0,28,34,21,9,2,3,5,9,1
2.9.2,3.0,4d855dbd,525,7,124,1,2055,169,466,0.81,1,20,5,2,1,2,3,5,4,1
2.9.2,3.0,4dc6a43f,104,4,0,28,98,0,17,0.13,0,8,86,87,1,6,26,2,0,0
2.9.2,3.0,4ddde1ab,5591,6,50,1,936,84,240,0.73,0,13,29,23,3,2,8,2,0,0
2.9.2,3.0,4de1c8ed,761,5,44,1,653,60,173,0.85,1,19,12,0,1,5,27,5,0,0
2.9.2,3.0,4deb7b8b,581,1,0,3,32,0,10,0.75,1,9,5,0,1,7,8,5,0,0
2.9.2,3.0,4dee1327,740,0,0,0,0,0,0,0,1,15,3,1,1,4,26,5,0,0
2.9.2,3.0,4e15eaa8,868,2,14,7,267,16,44,0.85,1,7,12,4,1,6,11,6,0,0
2.9.2,3.0,4e3c7fdd,741,6,32,70,813,51,195,0.07,1,26,13,0,2,4,26,5,0,0
2.9.2,3.0,4e4337f6,700,8,0,84,408,0,83,0.15,1,10,2,1,1,2,24,5,1,1
2.9.2,3.0,4e5292e0,19,4,17,1,513,21,139,0.46,0,8,36,33,1,6,22,1,0,0
2.9.2,3.0,4e56d1c6,108,6,44,3,961,72,226,0.18,0,25,10,10,3,3,23,2,0,0
2.9.2,3.0,4e6574f0,590,3,6,1,162,11,67,0.65,1,17,11,4,1,2,10,5,0,0
2.9.2,3.0,4e8de447,145,6,44,1,955,63,280,0.82,0,18,5,2,1,1,28,2,2,1
2.9.2,3.0,4e9de8d2,5539,3,6,4,207,10,62,0.34,0,3,11,12,1,6,29,1,0,0
2.9.2,3.0,4ebde354,236,2,7,12,339,11,85,0.25,0,6,14,11,4,1,14,3,0,0
2.9.2,3.0,4ec5fd4f,723,5,47,1,1697,72,298,0.28,1,27,7,7,2,3,25,5,5,1
2.9.2,3.0,4ef2ae30,658,2,6,1,242,9,40,0.29,0,12,2,0,1,1,16,5,0,0
2.9.2,3.0,4ef834c4,5456,4,11,27,559,17,91,0.05,0,16,22,12,7,4,20,1,0,0
2.9.2,3.0,4ef8b038,780,6,33,1,988,53,261,0.38,1,13,2,0,1,2,10,5,2,1
2.9.2,3.0,4f04aad2,5473,2,0,6,70,0,8,0,0,4,1,1,1,6,22,1,0,0
2.9.2,3.0,4f23fbe1,212,4,11,3,576,14,76,0.2,0,7,1,1,1,3,9,3,0,0
2.9.2,3.0,4f460639,98,4,74,1,828,117,223,0.91,1,14,1,1,1,5,18,2,0,0
2.9.2,3.0,4f46d653,801,5,65,1,1198,84,226,0.74,1,19,9,6,1,5,25,3,0,0
2.9.2,3.0,4f4d2d44,5590,4,56,1,709,77,162,0.93,0,15,1,1,1,2,8,2,0,0
2.9.2,3.0,4f88b4bf,5873,7,121,1,2292,164,660,0.8,0,7,8,2,1,6,14,5,0,0
2.9.2,3.0,4f9e5d64,15,6,77,1,2730,122,511,0.27,0,13,3,3,1,3,20,4,3,1
2.9.2,3.0,4fa5b088,5719,0,0,0,0,0,0,0,1,8,3,3,2,4,10,3,0,0
2.9.2,3.0,5037479e,75,6,3,119,626,5,96,0.07,0,25,17,21,1,6,19,2,0,0
2.9.2,3.0,504c7a7e,5487,5,34,5,613,57,131,0.33,1,6,5,0,1,2,25,1,0,0
2.9.2,3.0,506c22bf,5449,3,7,8,161,11,44,0.66,1,13,445,312,3,3,19,1,0,0
2.9.2,3.0,5097dba5,251,3,14,1,331,18,67,0.34,0,27,20,16,2,5,18,3,0,0
2.9.2,3.0,50b197cf,843,4,26,2,391,56,115,0.95,1,21,2,3,1,5,13,5,0,0
2.9.2,3.0,51066760,5606,5,11,1,232,15,46,0.43,1,10,13,16,1,5,11,2,0,0
2.9.2,3.0,511454bd,124,6,80,1,2678,123,501,0.29,0,13,1,1,1,2,22,2,0,0
2.9.2,3.0,5128c1cc,773,4,19,1,556,25,154,0.48,0,6,4,2,1,1,7,2,0,0
2.9.2,3.0,513e965b,263,0,0,0,0,0,0,0,0,7,29,13,1,1,28,3,0,0
2.9.2,3.0,514808eb,361,0,0,1,7,0,6,4.71,1,6,1,1,1,2,3,5,0,0
2.9.2,3.0,515afba9,159,0,0,0,0,0,0,0,0,10,0,0,1,6,2,4,0,0
2.9.2,3.0,515d1354,22,3,5,3,249,7,48,0.64,0,11,10,16,3,4,20,1,0,0
2.9.2,3.0,51701eed,791,3,1,49,221,1,54,0.07,0,9,7,0,1,5,27,5,4,1
2.9.2,3.0,518b19a4,628,5,39,1,1263,53,298,0.32,0,9,2,2,2,6,14,5,0,0
2.9.2,3.0,51e54f5a,840,6,0,95,403,0,87,0.04,1,16,1,1,1,2,10,5,0,0
2.9.2,3.0,521bac04,8,0,0,0,0,0,0,0,0,4,25,1,1,7,1,5,0,0
2.9.2,3.0,523b8a08,301,3,11,8,215,12,37,0.84,1,19,10,3,1,3,30,3,0,0
2.9.2,3.0,525d2a86,5606,6,118,1,1939,165,448,0.78,0,20,10,6,1,5,11,2,0,0
2.9.2,3.0,526a92fd,5757,5,20,1,279,27,56,0.92,0,6,1,1,1,2,5,4,0,0
2.9.2,3.0,528951c7,864,6,75,1,2740,119,508,0.27,1,9,5,5,1,5,10,6,5,1
2.9.2,3.0,52979cc4,228,4,35,1,497,66,109,1.16,1,8,4,6,1,5,11,3,4,1
2.9.2,3.0,52b3a741,5906,1,0,2,24,0,7,0.29,1,9,0,11,1,6,21,5,0,0
2.9.2,3.0,52cb02ef,778,2,6,1,100,8,41,1.59,1,11,275,257,1,6,12,2,0,0
2.9.2,3.0,52f05426,5930,4,30,101,1479,47,293,0.2,0,12,25,14,5,3,25,5,0,0
2.9.2,3.0,52f27833,12,7,113,1,2132,154,614,0.79,1,12,23,23,1,7,13,2,0,0
2.9.2,3.0,52f281c0,5575,2,13,1,467,20,142,0.29,0,6,134,133,2,1,7,2,0,0
2.9.2,3.0,52f9c189,794,4,6,11,418,9,46,0.14,0,10,14,5,1,6,28,5,7,1
2.9.2,3.0,530f9273,764,7,83,1,1489,95,258,0.78,1,12,1,1,1,5,4,2,0,0
2.9.2,3.0,5316b4fc,5415,4,16,22,642,25,132,0.18,0,12,39,55,8,3,12,1,0,0
2.9.2,3.0,531feae6,5867,3,7,1,130,13,42,0.88,0,16,1,1,1,5,13,5,0,0
2.9.2,3.0,533244e7,5401,4,4,54,412,7,106,0.19,1,6,1,1,1,6,8,1,0,0
2.9.2,3.0,53324a69,5390,3,65,2,935,98,209,0.86,0,6,33,24,2,5,7,1,0,0
2.9.2,3.0,5345acbf,6029,0,0,1,7,0,6,4.71,0,1,1,1,1,6,11,6,0,0
2.9.2,3.0,534e7973,5602,6,33,1,941,52,248,0.4,0,19,3,3,1,4,10,2,0,0
2.9.2,3.0,537ea525,651,8,0,102,643,0,60,0.02,0,7,3,3,1,7,15,5,3,1
2.9.2,3.0,53976277,5743,4,28,1,836,50,130,0.14,1,7,16,5,1,4,17,3,0,0
2.9.2,3.0,5398fafd,761,2,0,33,193,0,50,0.12,0,26,16,0,2,5,27,5,2,1
2.9.2,3.0,53ac3d96,12,7,83,1,1489,95,258,0.78,1,12,3,3,1,7,13,2,0,0
2.9.2,3.0,53bff505,5887,6,33,1,983,53,262,0.38,1,10,7,6,1,3,18,5,5,1
2.9.2,3.0,53d810f2,737,3,15,28,403,23,69,0.29,1,10,0,0,12,4,6,1,0,0
2.9.2,3.0,53dfdc06,688,3,14,1,170,14,46,1.07,1,28,6,3,1,7,19,12,0,0
2.9.2,3.0,53e0be05,381,4,10,32,571,15,90,0.09,0,10,11,11,8,5,8,4,2,1
2.9.2,3.0,540dcf51,458,5,11,1,652,15,94,0.15,1,16,1,1,1,4,28,4,1,1
2.9.2,3.0,54222465,196,7,125,1,2067,171,466,0.81,0,7,24,25,1,7,8,5,15,1
